
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,µm,Spot,15,1000421574,421574,
5.81368,µm,Spot,15,1000218062,421663,
0,µm,Spot,15,1000423376,423376,
3.86588,µm,Spot,15,1000278844,424519,
2.62128,µm,Spot,15,1000019405,425097,
5.14653,µm,Spot,15,1000224431,425221,
0.522241,µm,Spot,15,1000338312,425331,
5.22166,µm,Spot,15,1000165097,425817,
3.17401,µm,Spot,15,1000196023,427702,
2.26301,µm,Spot,15,1000282540,427968,
2.49271,µm,Spot,15,1000253547,428122,
1.94858,µm,Spot,15,1000282868,428284,
7.6729,µm,Spot,15,1000080712,428462,
9.7505,µm,Spot,15,1000196749,428756,
4.87457,µm,Spot,15,1000312915,428970,
4.69227,µm,Spot,15,1000111173,429038,
3.44149,µm,Spot,15,1000371442,429338,
0,µm,Spot,15,1000429687,429687,
9.15416,µm,Spot,15,1000027048,429991,
2.65456,µm,Spot,15,1000401657,430726,
2.15316,µm,Spot,15,1000373068,430921,
2.42786,µm,Spot,15,1000026374,431402,
0.814614,µm,Spot,15,1000402605,431690,
2.10575,µm,Spot,15,1000199932,431779,
1.73186,µm,Spot,15,1000257305,431789,
8.2042,µm,Spot,15,1000024512,431954,
1.02623,µm,Spot,15,1000405139,434235,
2.46846,µm,Spot,15,1000260417,434420,
4.93855,µm,Spot,15,1000260594,434965,
3.81274,µm,Spot,15,1000145899,435593,
2.94,µm,Spot,15,1000232501,435599,
1.09082,µm,Spot,15,1000290426,435603,
1.97492,µm,Spot,16,1000290900,436100,
6.41391,µm,Spot,16,1000320447,436756,
6.08857,µm,Spot,16,1000178867,437671,
2.54712,µm,Spot,16,1000409035,438135,
0,µm,Spot,16,1000439186,439186,
1.33734,µm,Spot,16,1000354440,441187,
1.73295,µm,Spot,16,1000354480,441220,
3.93639,µm,Spot,16,1000327258,442909,
0.470639,µm,Spot,16,1000385100,442914,
5.5605,µm,Spot,16,1000008102,443356,
4.59906,µm,Spot,16,1000244446,447272,
0,µm,Spot,16,1000449132,449132,
4.9819,µm,Spot,16,1000275823,450187,
1.2035,µm,Spot,16,1000421574,450197,
1.2167,µm,Spot,16,1000423376,452082,
7.54502,µm,Spot,16,1000218062,452867,
5.92577,µm,Spot,16,1000278844,453216,
2.01601,µm,Spot,16,1000019405,453768,
5.05282,µm,Spot,16,1000224431,453886,
1.53691,µm,Spot,16,1000338312,454011,
0,µm,Spot,16,1000454057,454057,
3.82297,µm,Spot,16,1000165097,454506,
