
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
2.35542,-2.76697,1.05792,µm,Spot,Displacement Delta,19,1000165097,541507,
-0.376755,3.04761,-0.0409164,µm,Spot,Displacement Delta,19,1000312915,542127,
-0.668335,-2.20653,-0.187469,µm,Spot,Displacement Delta,19,1000196023,543354,
0.825806,-0.0608978,0.251228,µm,Spot,Displacement Delta,19,1000282540,543636,
0.331909,-0.376846,-0.0207367,µm,Spot,Displacement Delta,19,1000282868,543952,
2.41791,-0.0640106,0.54496,µm,Spot,Displacement Delta,19,1000515291,544173,
1.3506,-1.8027,0.214752,µm,Spot,Displacement Delta,19,1000111173,544731,
0.945084,-1.39835,-0.383545,µm,Spot,Displacement Delta,19,1000371442,544983,
1.53147,0.569916,0.459991,µm,Spot,Displacement Delta,19,1000429687,545670,
3.05624,-0.180794,-0.231285,µm,Spot,Displacement Delta,19,1000401657,546302,
0.813812,-0.136215,-0.711456,µm,Spot,Displacement Delta,19,1000488632,546713,
-0.829163,0.119675,0.678833,µm,Spot,Displacement Delta,19,1000489329,547128,
-0.355347,-2.80374,0.0989456,µm,Spot,Displacement Delta,19,1000402605,547295,
1.38461,0.526459,0.132622,µm,Spot,Displacement Delta,19,1000024512,547622,
1.98285,0.523132,-0.178131,µm,Spot,Displacement Delta,19,1000260417,548615,
0,0,0,µm,Spot,Displacement Delta,19,1000549440,549440,
1.45792,-2.66991,0,µm,Spot,Displacement Delta,19,1000405139,549873,
0.243896,-1.05869,0,µm,Spot,Displacement Delta,19,1000493396,551265,
1.97617,-0.731781,0,µm,Spot,Displacement Delta,19,1000145899,551336,
2.27991,-0.526855,0,µm,Spot,Displacement Delta,19,1000522409,551340,
1.15594,-0.392242,0,µm,Spot,Displacement Delta,19,1000522415,551345,
1.7298,-0.574738,0,µm,Spot,Displacement Delta,19,1000290426,551346,
1.01869,-1.01015,-1.39994,µm,Spot,Displacement Delta,20,1000178867,553148,
0.156349,-0.437408,0.17115,µm,Spot,Displacement Delta,20,1000409035,554021,
0.279564,-0.570862,-0.0910664,µm,Spot,Displacement Delta,20,1000439186,555015,
0.094574,-1.80972,0.0741463,µm,Spot,Displacement Delta,20,1000354480,557029,
-1.33896,0.387054,1.43426,µm,Spot,Displacement Delta,20,1000354440,557262,
0.44751,-1.04271,0.550486,µm,Spot,Displacement Delta,20,1000385100,558714,
-0.758301,-0.500053,-0.099678,µm,Spot,Displacement Delta,20,1000008102,559137,
-1.44313,-0.15271,-0.666714,µm,Spot,Displacement Delta,20,1000534158,563260,
-0.913422,-1.56729,-0.0116158,µm,Spot,Displacement Delta,20,1000535289,564371,
-0.20813,-0.5401,-0.127193,µm,Spot,Displacement Delta,20,1000449132,565073,
-0.746994,-0.820206,0.286552,µm,Spot,Displacement Delta,20,1000423376,565180,
0,0,0,µm,Spot,Displacement Delta,20,1000566277,566277,
-0.791168,0.96492,-0.0351601,µm,Spot,Displacement Delta,20,1000275823,566322,
0.593811,1.80892,0.745602,µm,Spot,Displacement Delta,20,1000421574,566338,
-0.545197,-0.210876,-1.32229,µm,Spot,Displacement Delta,20,1000454057,567395,
0,0,0,µm,Spot,Displacement Delta,20,1000569584,569584,
0.883453,1.62977,0.52684,µm,Spot,Displacement Delta,20,1000019405,569923,
-1.36134,1.00407,0.362411,µm,Spot,Displacement Delta,20,1000338312,570183,
-1.01224,0.126373,0.108147,µm,Spot,Displacement Delta,20,1000454567,570435,
-1.06852,0.504364,-1.7343,µm,Spot,Displacement Delta,20,1000165097,570692,
0,0,0,µm,Spot,Displacement Delta,20,1000572485,572485,
-1.42133,-0.543045,-1.11983,µm,Spot,Displacement Delta,20,1000196023,572536,
0.235931,0.399925,-1.41792,µm,Spot,Displacement Delta,20,1000282868,572825,
-0.0122986,0.626656,-0.357567,µm,Spot,Displacement Delta,20,1000282540,572830,
-1.69522,-0.472488,0.828865,µm,Spot,Displacement Delta,20,1000515291,573317,
0.276703,-0.312653,0.56765,µm,Spot,Displacement Delta,20,1000312915,573796,
-0.588234,-0.263824,0.187408,µm,Spot,Displacement Delta,20,1000111173,573855,
0,0,0,µm,Spot,Displacement Delta,20,1000574056,574056,
0.507874,1.78857,0.454338,µm,Spot,Displacement Delta,20,1000371442,574109,
-0.456497,0.293579,-0.665497,µm,Spot,Displacement Delta,20,1000429687,574473,
0.4216,0.816025,-1.34849,µm,Spot,Displacement Delta,20,1000488632,575470,
0,0,0,µm,Spot,Displacement Delta,20,1000576160,576160,
-2.34711,1.55418,-0.103935,µm,Spot,Displacement Delta,20,1000489329,576167,
-0.238861,2.41241,-0.399986,µm,Spot,Displacement Delta,20,1000402605,576328,
-2.07957,-1.43701,-0.503967,µm,Spot,Displacement Delta,20,1000024512,576691,
-1.61023,-1.04703,-0.246704,µm,Spot,Displacement Delta,20,1000260417,577679,
-0.206146,0.705063,1.00529,µm,Spot,Displacement Delta,20,1000549440,578488,
-1.20105,1.07539,0,µm,Spot,Displacement Delta,20,1000405139,578956,
-0.765213,0.498474,0,µm,Spot,Displacement Delta,20,1000493396,580340,
-1.05646,0.358673,0,µm,Spot,Displacement Delta,20,1000145899,580402,
-1.74719,0.261353,0,µm,Spot,Displacement Delta,20,1000522409,580406,
-0.948273,-0.0561523,0,µm,Spot,Displacement Delta,20,1000522415,580409,
-1.14093,0.243073,0,µm,Spot,Displacement Delta,20,1000290426,580410,
0.565582,0.804474,-1.29934,µm,Spot,Displacement Delta,21,1000409035,583023,
-0.412163,1.8102,-0.336111,µm,Spot,Displacement Delta,21,1000439186,584010,
0.0795746,-0.357849,0.713377,µm,Spot,Displacement Delta,21,1000354480,586056,
-0.736542,-0.515289,-0.167103,µm,Spot,Displacement Delta,21,1000354440,586264,
0.412987,1.35805,-0.438286,µm,Spot,Displacement Delta,21,1000385100,587735,
1.44327,2.58913,-0.135239,µm,Spot,Displacement Delta,21,1000008102,588156,
0.817635,-1.06738,0.842697,µm,Spot,Displacement Delta,21,1000534158,592272,
-0.1745,-1.68869,0.502575,µm,Spot,Displacement Delta,21,1000535289,593406,
0.374535,-0.268555,-0.892857,µm,Spot,Displacement Delta,21,1000449132,594128,
-1.04288,0.0820007,-0.579994,µm,Spot,Displacement Delta,21,1000423376,594240,
-0.011322,-0.515099,-0.0546875,µm,Spot,Displacement Delta,21,1000566277,595322,
-0.203659,-1.27818,-0.768948,µm,Spot,Displacement Delta,21,1000275823,595383,
-0.687347,-0.960869,-0.175255,µm,Spot,Displacement Delta,21,1000421574,595403,
0.870392,-1.00937,0.588104,µm,Spot,Displacement Delta,21,1000454057,596457,
0.0513,0.14743,1.53131,µm,Spot,Displacement Delta,21,1000569584,599061,
0.730667,-0.280121,-0.53273,µm,Spot,Displacement Delta,21,1000454567,599596,
0.0470352,0.182068,1.4433,µm,Spot,Displacement Delta,21,1000165097,599850,
-0.0665894,0.437988,0.636093,µm,Spot,Displacement Delta,21,1000572485,601631,
-0.337372,-0.133286,1.01025,µm,Spot,Displacement Delta,21,1000196023,601682,
-0.3815,0.70903,-1.05679,µm,Spot,Displacement Delta,21,1000282868,601944,
0.226044,-0.233017,-0.849091,µm,Spot,Displacement Delta,21,1000515291,602451,
0.565628,-1.83865,0.792374,µm,Spot,Displacement Delta,21,1000574056,603262,
2.76472,-0.956726,3.28737,µm,Spot,Displacement Delta,21,1000312915,603305,
-0.339851,-1.41238,-0.855652,µm,Spot,Displacement Delta,21,1000371442,603320,
0.917747,0.745087,1.75619,µm,Spot,Displacement Delta,21,1000111173,603368,
0.426445,0.74472,-0.162186,µm,Spot,Displacement Delta,21,1000429687,603656,
0.737823,1.15964,-0.306915,µm,Spot,Displacement Delta,21,1000488632,604666,
0.710953,-0.00178528,-0.690544,µm,Spot,Displacement Delta,21,1000576160,605342,
2.78857,-0.553574,-0.217056,µm,Spot,Displacement Delta,21,1000489329,605348,
0.586685,-0.414978,-0.159157,µm,Spot,Displacement Delta,21,1000024512,605830,
0,0,0,µm,Spot,Displacement Delta,21,1000606742,606742,
-0.314346,0.123016,-0.00717163,µm,Spot,Displacement Delta,21,1000260417,606776,
0.709869,0.324631,-0.287407,µm,Spot,Displacement Delta,21,1000549440,607568,
0.658661,-0.708298,0,µm,Spot,Displacement Delta,21,1000405139,608013,
1.26158,0.17923,0,µm,Spot,Displacement Delta,21,1000493396,609400,
1.14072,0.135223,0,µm,Spot,Displacement Delta,21,1000145899,609483,
0.987854,0.691284,0,µm,Spot,Displacement Delta,21,1000522409,609488,
0.707245,0.78714,0,µm,Spot,Displacement Delta,21,1000522415,609495,
1.08939,0.237885,0,µm,Spot,Displacement Delta,21,1000290426,609496,
-0.174103,0.286865,0.00452399,µm,Spot,Displacement Delta,22,1000409035,612139,
-0.121506,-0.480484,-0.944074,µm,Spot,Displacement Delta,22,1000439186,613175,
-0.650528,-0.111908,0.16926,µm,Spot,Displacement Delta,22,1000354480,615249,
-0.354538,-0.52066,-0.92947,µm,Spot,Displacement Delta,22,1000354440,615509,
-0.377396,-0.600906,0.15263,µm,Spot,Displacement Delta,22,1000385100,617015,
-1.3465,-1.82619,-0.236591,µm,Spot,Displacement Delta,22,1000008102,617445,
-0.784569,0.600403,0.684174,µm,Spot,Displacement Delta,22,1000534158,621845,
0.469757,0.637238,-0.406471,µm,Spot,Displacement Delta,22,1000535289,622692,
0,0,0,µm,Spot,Displacement Delta,22,1000623228,623228,
-1.01511,1.74939,0.696564,µm,Spot,Displacement Delta,22,1000449132,623365,
0.721558,0.439316,-0.0474358,µm,Spot,Displacement Delta,22,1000566277,624563,
0.252213,0.917999,-0.245708,µm,Spot,Displacement Delta,22,1000275823,624617,
-1.28526,0.73465,0.775146,µm,Spot,Displacement Delta,22,1000454057,625744,
0,0,0,µm,Spot,Displacement Delta,22,1000626063,626063,
-0.172791,0.293114,-0.725075,µm,Spot,Displacement Delta,22,1000569584,627914,
0,0,0,µm,Spot,Displacement Delta,22,1000628237,628237,
1.17944,0.354706,0.253067,µm,Spot,Displacement Delta,22,1000454567,628771,
-0.153473,0.649139,-0.389893,µm,Spot,Displacement Delta,22,1000572485,630844,
-0.0956421,0.193192,0.0749893,µm,Spot,Displacement Delta,22,1000196023,630885,
-0.0292969,0.478096,0.0876846,µm,Spot,Displacement Delta,22,1000282868,631150,
0.364563,1.38303,-0.0862961,µm,Spot,Displacement Delta,22,1000515291,631656,
0.470047,2.14902,-1.78034,µm,Spot,Displacement Delta,22,1000312915,632214,
0.0528946,-1.77451,-0.9842,µm,Spot,Displacement Delta,22,1000111173,632280,
0.0189514,-0.977875,0.68454,µm,Spot,Displacement Delta,22,1000574056,632479,
-0.760468,-0.658569,0.0790558,µm,Spot,Displacement Delta,22,1000371442,632543,
0.292496,0.66275,1.94319,µm,Spot,Displacement Delta,22,1000429687,633227,
-0.544281,-2.07701,0.313995,µm,Spot,Displacement Delta,22,1000488632,633901,
2.21844,-0.275742,-2.34049,µm,Spot,Displacement Delta,22,1000489329,634293,
0.961349,1.11386,0.718117,µm,Spot,Displacement Delta,22,1000576160,634591,
1.07945,0.0257263,0.180328,µm,Spot,Displacement Delta,22,1000024512,635060,
-0.154816,-0.675476,-0.299957,µm,Spot,Displacement Delta,22,1000606742,636000,
-0.49559,-0.338409,-0.0649261,µm,Spot,Displacement Delta,22,1000260417,636035,
-1.3638,0.193039,-0.603943,µm,Spot,Displacement Delta,22,1000549440,636793,
-0.768433,0.696609,0,µm,Spot,Displacement Delta,22,1000405139,637253,
-1.1534,-0.26236,0,µm,Spot,Displacement Delta,22,1000493396,638573,
-1.05585,0.279388,0,µm,Spot,Displacement Delta,22,1000145899,638651,
-0.818848,0.0854492,0,µm,Spot,Displacement Delta,22,1000522409,638654,
1.12061,0.0991821,0,µm,Spot,Displacement Delta,22,1000522415,638660,
1.26687,-1.87949,0.191094,µm,Spot,Displacement Delta,23,1000409035,641282,
2.43512,0.224838,0.955534,µm,Spot,Displacement Delta,23,1000439186,642272,
0.610809,-0.949615,0.738686,µm,Spot,Displacement Delta,23,1000354480,644361,
1.201,-0.624878,-0.578798,µm,Spot,Displacement Delta,23,1000385100,646067,
1.77466,-0.180435,0.207403,µm,Spot,Displacement Delta,23,1000008102,646479,
0.223389,-1.8396,2.20671,µm,Spot,Displacement Delta,23,1000354440,646958,
0.521492,-1.01453,-0.69846,µm,Spot,Displacement Delta,23,1000534158,650543,
0.603973,-2.61172,1.43961,µm,Spot,Displacement Delta,23,1000535289,651640,
1.22923,-0.337448,-1.58725,µm,Spot,Displacement Delta,23,1000623228,652012,
2.28807,0.54216,0.0833893,µm,Spot,Displacement Delta,23,1000449132,652319,
-0.455933,-0.319649,-0.0734901,µm,Spot,Displacement Delta,23,1000566277,653458,
0.0612488,-0.836021,0.793079,µm,Spot,Displacement Delta,23,1000275823,653522,
2.64713,-1.76337,2.29131,µm,Spot,Displacement Delta,23,1000626063,655074,
-0.10788,-1.51035,-0.574486,µm,Spot,Displacement Delta,23,1000569584,656781,
-0.725525,-2.51612,-0.38578,µm,Spot,Displacement Delta,23,1000628237,657086,
-1.53975,0.405945,1.70679,µm,Spot,Displacement Delta,23,1000454057,657479,
-1.91043,-0.534149,0.588585,µm,Spot,Displacement Delta,23,1000454567,657660,
0,0,0,µm,Spot,Displacement Delta,23,1000657926,657926,
0.841431,1.07351,0.670097,µm,Spot,Displacement Delta,23,1000572485,659696,
1.19031,0.873199,0.254105,µm,Spot,Displacement Delta,23,1000196023,659747,
-0.487762,-0.453178,0.290848,µm,Spot,Displacement Delta,23,1000282868,660014,
-0.644196,-2.24043,-0.821297,µm,Spot,Displacement Delta,23,1000515291,660518,
0.169983,0.267242,-0.0201492,µm,Spot,Displacement Delta,23,1000312915,661086,
0.505623,-1.13824,-0.23613,µm,Spot,Displacement Delta,23,1000111173,661143,
1.62337,-1.20953,0.274681,µm,Spot,Displacement Delta,23,1000371442,661424,
0.433121,-1.97876,1.37607,µm,Spot,Displacement Delta,23,1000574056,661701,
-0.260826,-1.7533,-1.18546,µm,Spot,Displacement Delta,23,1000429687,662144,
1.78787,1.81337,-0.307526,µm,Spot,Displacement Delta,23,1000488632,662824,
-2.09099,-1.59459,-0.1091,µm,Spot,Displacement Delta,23,1000576160,663461,
-1.43024,1.55113,3.53024,µm,Spot,Displacement Delta,23,1000489329,663476,
-1.77406,-0.755524,0.44632,µm,Spot,Displacement Delta,23,1000024512,663940,
0.93779,0.250519,-2.35838,µm,Spot,Displacement Delta,23,1000606742,664549,
0.337479,-0.513824,0.337982,µm,Spot,Displacement Delta,23,1000260417,664891,
-0.32724,-0.0230103,0.360146,µm,Spot,Displacement Delta,23,1000549440,665648,
-0.877365,-0.844788,0,µm,Spot,Displacement Delta,23,1000493396,667426,
-0.691895,-0.338806,0,µm,Spot,Displacement Delta,23,1000145899,667512,
-0.592804,-1.21478,0,µm,Spot,Displacement Delta,23,1000522409,667517,
0,0,0,µm,Spot,Displacement Delta,23,1000667525,667525,
-0.433563,-0.60434,0,µm,Spot,Displacement Delta,23,1000522415,667526,
-2.80523,-0.0611267,-0.190617,µm,Spot,Displacement Delta,24,1000409035,670196,
-3.92634,-1.51556,0.299772,µm,Spot,Displacement Delta,24,1000439186,671197,
-4.02076,-0.190399,0.92923,µm,Spot,Displacement Delta,24,1000354480,673521,
0,0,0,µm,Spot,Displacement Delta,24,1000675627,675627,
-2.57895,-0.164917,0.455372,µm,Spot,Displacement Delta,24,1000534158,679589,
-4.08203,-0.809631,1.28875,µm,Spot,Displacement Delta,24,1000535289,680885,
-3.27739,-0.435669,-0.471012,µm,Spot,Displacement Delta,24,1000623228,681151,
-3.25537,-1.073,0.158394,µm,Spot,Displacement Delta,24,1000449132,681492,
-3.66998,-0.0319977,0.252705,µm,Spot,Displacement Delta,24,1000566277,682589,
-3.95285,0.272339,-0.858791,µm,Spot,Displacement Delta,24,1000275823,682652,
-3.62033,1.30148,-0.761497,µm,Spot,Displacement Delta,24,1000626063,684192,
0,0,0,µm,Spot,Displacement Delta,24,1000684239,684239,
-3.20456,0.504463,0.781677,µm,Spot,Displacement Delta,24,1000569584,685920,
-2.10678,0.374352,0.0993423,µm,Spot,Displacement Delta,24,1000628237,686205,
0,0,0,µm,Spot,Displacement Delta,24,1000686553,686553,
-2.52788,-1.13269,-0.785973,µm,Spot,Displacement Delta,24,1000454057,686599,
-3.92939,-0.466949,-0.182934,µm,Spot,Displacement Delta,24,1000454567,686788,
-2.86523,-0.162994,-0.140175,µm,Spot,Displacement Delta,24,1000657926,687093,
-3.38797,-0.174675,-0.45118,µm,Spot,Displacement Delta,24,1000572485,688906,
-3.42572,-0.437637,-0.0172195,µm,Spot,Displacement Delta,24,1000196023,688961,
-2.95938,-0.155434,-0.120819,µm,Spot,Displacement Delta,24,1000282868,689221,
0,0,0,µm,Spot,Displacement Delta,24,1000689377,689377,
-1.84528,1.43028,0.822014,µm,Spot,Displacement Delta,24,1000515291,689712,
-2.55398,-0.740326,-0.443863,µm,Spot,Displacement Delta,24,1000111173,690305,
-2.85056,-2.57898,-1.60052,µm,Spot,Displacement Delta,24,1000574056,690517,
-3.53015,-0.103333,1.72703,µm,Spot,Displacement Delta,24,1000312915,690568,
-2.83419,-0.449402,0.556961,µm,Spot,Displacement Delta,24,1000371442,690575,
0,0,0,µm,Spot,Displacement Delta,24,1000690930,690930,
-2.32836,1.46698,1.27525,µm,Spot,Displacement Delta,24,1000429687,691300,
-3.71704,-1.90306,-0.0923996,µm,Spot,Displacement Delta,24,1000488632,691939,
0,0,0,µm,Spot,Displacement Delta,24,1000692325,692325,
-1.42084,0.00143433,-1.99557,µm,Spot,Displacement Delta,24,1000576160,692328,
-1.61717,-1.41858,0.776253,µm,Spot,Displacement Delta,24,1000606742,693714,
-1.85924,-0.022583,-0.730049,µm,Spot,Displacement Delta,24,1000260417,694040,
-2.29166,-0.952744,0.000915527,µm,Spot,Displacement Delta,24,1000549440,694887,
0,0,0,µm,Spot,Displacement Delta,24,1000695046,695046,
-1.36198,-0.251251,0,µm,Spot,Displacement Delta,24,1000493396,696758,
0.0836792,0.71933,0,µm,Spot,Displacement Delta,24,1000145899,696850,
0.213013,1.42358,0,µm,Spot,Displacement Delta,24,1000522409,696858,
-0.0330811,1.75748,0,µm,Spot,Displacement Delta,24,1000667525,696866,
-0.0140686,1.75009,0,µm,Spot,Displacement Delta,24,1000522415,696867,
1.19696,0.476898,0.320951,µm,Spot,Displacement Delta,25,1000409035,699571,
0.745499,0.677124,-0.480564,µm,Spot,Displacement Delta,25,1000439186,700618,
1.02103,-0.790283,0.531141,µm,Spot,Displacement Delta,25,1000354480,702902,
0,0,0,µm,Spot,Displacement Delta,25,1000704730,704730,
1.6098,-0.84285,3.93182,µm,Spot,Displacement Delta,25,1000675627,705118,
0,0,0,µm,Spot,Displacement Delta,25,1000705525,705525,
2.57117,-0.214874,-1.25681,µm,Spot,Displacement Delta,25,1000534158,708991,
0.870499,-0.123413,-0.0482788,µm,Spot,Displacement Delta,25,1000535289,710309,
1.75415,-1.20357,-0.958347,µm,Spot,Displacement Delta,25,1000623228,710527,
1.8235,0.600845,-2.66607,µm,Spot,Displacement Delta,25,1000449132,710701,
1.29985,-0.296387,-1.80157,µm,Spot,Displacement Delta,25,1000275823,711797,
1.52448,1.81133,-0.395267,µm,Spot,Displacement Delta,25,1000566277,712056,
0,0,0,µm,Spot,Displacement Delta,25,1000712057,712057,
0.647476,-0.189209,-2.21863,µm,Spot,Displacement Delta,25,1000454057,713228,
0.388504,-0.147125,0.989223,µm,Spot,Displacement Delta,25,1000684239,713680,
1.55376,-2.15588,2.1587,µm,Spot,Displacement Delta,25,1000626063,713723,
1.26785,-0.29657,-2.31908,µm,Spot,Displacement Delta,25,1000628237,715316,
2.42746,-0.20137,-0.85392,µm,Spot,Displacement Delta,25,1000569584,715360,
1.66092,0.417542,0.306892,µm,Spot,Displacement Delta,25,1000686553,716044,
2.29231,-0.200165,-0.453571,µm,Spot,Displacement Delta,25,1000454567,716279,
2.04888,-0.207062,-1.44296,µm,Spot,Displacement Delta,25,1000657926,716543,
1.24927,-1.16167,-0.246078,µm,Spot,Displacement Delta,25,1000572485,718299,
1.29163,-2.66403,-0.926994,µm,Spot,Displacement Delta,25,1000196023,718330,
1.21387,0.21244,-0.871719,µm,Spot,Displacement Delta,25,1000282868,718597,
1.52982,0.167877,1.10946,µm,Spot,Displacement Delta,25,1000689377,718806,
1.04245,0.703522,-1.59113,µm,Spot,Displacement Delta,25,1000111173,719693,
0.944855,-0.135162,-0.454254,µm,Spot,Displacement Delta,25,1000312915,719956,
1.6942,-0.11615,-0.810852,µm,Spot,Displacement Delta,25,1000371442,719965,
0.435394,-0.896973,1.24392,µm,Spot,Displacement Delta,25,1000574056,720253,
1.40012,0.477844,0.37796,µm,Spot,Displacement Delta,25,1000690930,720360,
1.89117,1.09778,0.001297,µm,Spot,Displacement Delta,25,1000488632,721319,
0.720001,-0.488174,-0.26506,µm,Spot,Displacement Delta,25,1000692325,721698,
0.50853,-0.281036,-1.18377,µm,Spot,Displacement Delta,25,1000576160,721705,
1.97993,0.325226,-0.698204,µm,Spot,Displacement Delta,25,1000606742,723091,
0.510956,0.17337,-0.465065,µm,Spot,Displacement Delta,25,1000549440,724236,
1.73477,1.15576,-0.732994,µm,Spot,Displacement Delta,25,1000695046,724379,
-0.276306,-0.487946,0,µm,Spot,Displacement Delta,25,1000493396,726025,
-1.13077,-2.16666,0,µm,Spot,Displacement Delta,25,1000145899,726114,
-0.724091,-2.06061,0,µm,Spot,Displacement Delta,25,1000522409,726124,
-0.517365,-2.18948,0,µm,Spot,Displacement Delta,25,1000667525,726132,
-0.916534,-2.11011,0,µm,Spot,Displacement Delta,25,1000522415,726133,
0,0,0,µm,Spot,Displacement Delta,26,1000728131,728131,
-0.733513,0.569946,1.27399,µm,Spot,Displacement Delta,26,1000409035,728846,
0.260612,0.655022,0.369881,µm,Spot,Displacement Delta,26,1000439186,729879,
-0.0787048,-0.283844,0.175634,µm,Spot,Displacement Delta,26,1000354480,732141,
0.452911,0.919144,0.232412,µm,Spot,Displacement Delta,26,1000704730,733975,
-0.46225,0.938171,0.532959,µm,Spot,Displacement Delta,26,1000675627,734406,
0.347885,0.96962,-2.55189,µm,Spot,Displacement Delta,26,1000705525,734487,
0.739403,0.739899,-0.168629,µm,Spot,Displacement Delta,26,1000534158,738198,
1.01952,0.752533,0.0585976,µm,Spot,Displacement Delta,26,1000535289,739497,
0.871071,1.50226,0.527916,µm,Spot,Displacement Delta,26,1000623228,739739,
0.633163,-1.27773,-0.0463753,µm,Spot,Displacement Delta,26,1000449132,739883,
2.00485,0.159584,0.070179,µm,Spot,Displacement Delta,26,1000275823,741029,
0.642151,-0.266556,-0.622166,µm,Spot,Displacement Delta,26,1000712057,741263,
1.59882,-0.586197,-0.687935,µm,Spot,Displacement Delta,26,1000686553,742428,
0.579514,-0.587921,0.783714,µm,Spot,Displacement Delta,26,1000454057,742486,
0.845825,0.196472,1.49659,µm,Spot,Displacement Delta,26,1000684239,742950,
2.11198,-0.826721,0.174927,µm,Spot,Displacement Delta,26,1000626063,743009,
0.382965,0.454193,-0.578178,µm,Spot,Displacement Delta,26,1000628237,744595,
0.230621,0.461769,-0.265007,µm,Spot,Displacement Delta,26,1000569584,744635,
0.399811,1.74358,-2.03514,µm,Spot,Displacement Delta,26,1000196023,745168,
1.0458,0.0975952,-1.57368,µm,Spot,Displacement Delta,26,1000657926,745496,
0.798798,0.803154,-1.41356,µm,Spot,Displacement Delta,26,1000572485,747541,
-0.204697,0.521042,-1.17647,µm,Spot,Displacement Delta,26,1000689377,748032,
1.08086,0.705597,-0.533012,µm,Spot,Displacement Delta,26,1000312915,748886,
0.387413,0.222992,0.995293,µm,Spot,Displacement Delta,26,1000111173,748941,
0.786186,-0.00100708,0.306885,µm,Spot,Displacement Delta,26,1000371442,749226,
0.710197,0.264862,-2.07641,µm,Spot,Displacement Delta,26,1000690930,749271,
0.791168,0.599457,-1.0151,µm,Spot,Displacement Delta,26,1000692325,750665,
1.09573,0.857224,-0.559891,µm,Spot,Displacement Delta,26,1000576160,750916,
3.87613,-1.54314,-1.95856,µm,Spot,Displacement Delta,26,1000549440,751425,
0.398346,-1.21109,-1.27718,µm,Spot,Displacement Delta,26,1000606742,752298,
-1.27881,-1.26834,-0.724907,µm,Spot,Displacement Delta,26,1000695046,753607,
0,0,0,µm,Spot,Displacement Delta,26,1000755087,755087,
0.779663,0.0581055,0,µm,Spot,Displacement Delta,26,1000145899,755292,
1.93054,-3.77435,0,µm,Spot,Displacement Delta,26,1000667525,755310,
-2.78497,-3.20609,-0.674036,µm,Spot,Displacement Delta,27,1000728131,757265,
-1.33417,-1.56567,-1.34002,µm,Spot,Displacement Delta,27,1000409035,758018,
-1.42401,-1.72299,0.389822,µm,Spot,Displacement Delta,27,1000354480,761320,
-2.3089,-1.48992,-2.2487,µm,Spot,Displacement Delta,27,1000704730,762986,
-2.21509,-2.18262,2.01073,µm,Spot,Displacement Delta,27,1000705525,764022,
0,0,0,µm,Spot,Displacement Delta,27,1000764459,764459,
-1.64267,-2.34737,1.02173,µm,Spot,Displacement Delta,27,1000675627,766298,
-2.44838,-2.42328,-0.3386,µm,Spot,Displacement Delta,27,1000534158,767422,
-3.37982,-1.05179,0.662613,µm,Spot,Displacement Delta,27,1000535289,768706,
-3.58126,-1.39114,0.286995,µm,Spot,Displacement Delta,27,1000623228,768950,
-4.46486,-0.204102,0.109798,µm,Spot,Displacement Delta,27,1000449132,769101,
-3.59996,0.247635,-0.0142365,µm,Spot,Displacement Delta,27,1000275823,770268,
-3.65637,0.301888,-0.0180626,µm,Spot,Displacement Delta,27,1000712057,770520,
-4.45911,-0.748566,-1.78959,µm,Spot,Displacement Delta,27,1000626063,772215,
-4.07433,-0.725403,0.58242,µm,Spot,Displacement Delta,27,1000684239,772320,
-4.4422,0.676285,-0.176888,µm,Spot,Displacement Delta,27,1000628237,773970,
-2.0679,-0.283859,-0.502342,µm,Spot,Displacement Delta,27,1000569584,774001,
-3.2388,-0.567932,-0.504517,µm,Spot,Displacement Delta,27,1000572485,774517,
-2.47421,-1.11731,0.200005,µm,Spot,Displacement Delta,27,1000196023,774555,
-2.53054,0.281662,0.401749,µm,Spot,Displacement Delta,27,1000686553,774715,
-3.48602,0.505249,1.50624,µm,Spot,Displacement Delta,27,1000454057,774762,
-2.68041,-0.412018,0.503765,µm,Spot,Displacement Delta,27,1000657926,774902,
-2.5107,-1.16534,-0.0231171,µm,Spot,Displacement Delta,27,1000689377,777434,
-3.45317,-0.624603,-0.552795,µm,Spot,Displacement Delta,27,1000312915,778330,
-3.67638,-0.505615,0.724594,µm,Spot,Displacement Delta,27,1000111173,778393,
-2.67198,-0.51828,0.0233612,µm,Spot,Displacement Delta,27,1000371442,778678,
-2.61543,-0.384735,0.312935,µm,Spot,Displacement Delta,27,1000690930,779048,
-1.69211,-1.21184,-1.18951,µm,Spot,Displacement Delta,27,1000692325,780160,
-2.57649,-0.608963,-0.14502,µm,Spot,Displacement Delta,27,1000576160,780428,
-4.92242,0.415237,0.465637,µm,Spot,Displacement Delta,27,1000549440,780939,
-1.86244,-0.663391,0.143631,µm,Spot,Displacement Delta,27,1000606742,781867,
-1.30725,-1.18973,0.178284,µm,Spot,Displacement Delta,27,1000695046,783200,
-0.421722,-0.116272,0,µm,Spot,Displacement Delta,27,1000755087,784716,
-1.34683,-0.506073,0,µm,Spot,Displacement Delta,27,1000145899,784935,
-1.08331,-0.853668,0,µm,Spot,Displacement Delta,27,1000667525,784947,
3.93798,1.72685,-0.694914,µm,Spot,Displacement Delta,28,1000728131,786937,
2.04385,2.41653,0.876061,µm,Spot,Displacement Delta,28,1000409035,787673,
