
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
178.949,88.9561,89.8594,°,Spot,Velocity Angle,18,1000008102,501305,
102.975,103.851,160.848,°,Spot,Velocity Angle,18,1000449132,507120,
109.614,152.001,70.834,°,Spot,Velocity Angle,18,1000275823,508221,
119.015,147.448,76.5174,°,Spot,Velocity Angle,18,1000421574,508233,
111.798,145.053,64.1346,°,Spot,Velocity Angle,18,1000454057,509349,
91.1249,176.855,92.9458,°,Spot,Velocity Angle,18,1000423376,510045,
139.11,130.837,88.148,°,Spot,Velocity Angle,18,1000019405,511875,
113.956,156.05,90.2784,°,Spot,Velocity Angle,18,1000338312,512123,
91.1695,118.843,151.137,°,Spot,Velocity Angle,18,1000454567,512367,
99.2974,157.773,69.994,°,Spot,Velocity Angle,18,1000165097,512640,
138.232,57.3121,112.957,°,Spot,Velocity Angle,18,1000312915,513233,
103.014,166.952,88.9679,°,Spot,Velocity Angle,18,1000196023,514524,
108.894,136.812,52.914,°,Spot,Velocity Angle,18,1000282540,514803,
138.367,130.003,99.6836,°,Spot,Velocity Angle,18,1000282868,515097,
12.7862,91.4821,77.3052,°,Spot,Velocity Angle,18,1000515291,515291,
95.5325,91.7702,5.80718,°,Spot,Velocity Angle,18,1000080712,515594,
71.7331,148.427,65.202,°,Spot,Velocity Angle,18,1000111173,515878,
98.0697,171.876,90.9969,°,Spot,Velocity Angle,18,1000371442,516171,
85.404,107.108,17.7499,°,Spot,Velocity Angle,18,1000429687,516515,
47.589,49.6919,110.846,°,Spot,Velocity Angle,18,1000401657,517431,
153.298,85.9292,63.6573,°,Spot,Velocity Angle,18,1000373068,517694,
106.042,109.336,25.5442,°,Spot,Velocity Angle,18,1000488632,517856,
127.947,112.458,133.63,°,Spot,Velocity Angle,18,1000026374,517902,
118.067,148.072,76.0141,°,Spot,Velocity Angle,18,1000489329,518274,
82.1634,170.42,84.5214,°,Spot,Velocity Angle,18,1000402605,518452,
94.7728,158.11,111.319,°,Spot,Velocity Angle,18,1000024512,518741,
56.2275,114.607,136.014,°,Spot,Velocity Angle,18,1000260417,519707,
76.7835,166.786,90.0027,°,Spot,Velocity Angle,18,1000405139,520995,
97.3273,172.681,90.0027,°,Spot,Velocity Angle,18,1000493396,522340,
69.8383,159.841,90.0027,°,Spot,Velocity Angle,18,1000145899,522408,
13.0123,103.015,90.0027,°,Spot,Velocity Angle,18,1000522409,522409,
18.744,108.747,90.0027,°,Spot,Velocity Angle,18,1000522415,522415,
89.2376,179.24,90.0027,°,Spot,Velocity Angle,18,1000290426,522416,
63.7904,121.647,43.2999,°,Spot,Velocity Angle,19,1000320447,524110,
54.5926,121.35,128.864,°,Spot,Velocity Angle,19,1000178867,524549,
42.874,129.331,75.6704,°,Spot,Velocity Angle,19,1000409035,524961,
45.4655,131.519,74.7992,°,Spot,Velocity Angle,19,1000439186,525896,
102.167,165.527,97.735,°,Spot,Velocity Angle,19,1000354480,527932,
104.171,127.854,41.3485,°,Spot,Velocity Angle,19,1000354440,528164,
102.919,159.185,106.046,°,Spot,Velocity Angle,19,1000385100,529704,
39.822,129.424,85.2473,°,Spot,Velocity Angle,19,1000008102,530128,
154.646,95.4899,114.679,°,Spot,Velocity Angle,19,1000534158,534158,
120.237,149.769,90.3695,°,Spot,Velocity Angle,19,1000535289,535289,
67.4592,103.669,153.24,°,Spot,Velocity Angle,19,1000449132,535950,
41.0714,108.361,125.213,°,Spot,Velocity Angle,19,1000423376,536045,
47.6212,42.4604,92.1256,°,Spot,Velocity Angle,19,1000275823,537172,
39.9262,52.7327,77.7287,°,Spot,Velocity Angle,19,1000421574,537184,
31.8684,121.545,94.0945,°,Spot,Velocity Angle,19,1000454057,538249,
25.7249,75.0181,69.5987,°,Spot,Velocity Angle,19,1000019405,540819,
94.2633,163.936,105.468,°,Spot,Velocity Angle,19,1000338312,541055,
45.2094,111.258,52.4053,°,Spot,Velocity Angle,19,1000454567,541268,
61.4139,147.282,104.569,°,Spot,Velocity Angle,19,1000165097,541507,
92.06,11.0918,79.1081,°,Spot,Velocity Angle,19,1000312915,542127,
124.468,138.129,110.737,°,Spot,Velocity Angle,19,1000196023,543354,
35.2855,55.4119,96.1281,°,Spot,Velocity Angle,19,1000282540,543636,
68.4653,89.1478,158.449,°,Spot,Velocity Angle,19,1000282868,543952,
63.8969,109.069,33.2317,°,Spot,Velocity Angle,19,1000515291,544173,
70.0958,157.364,79.6553,°,Spot,Velocity Angle,19,1000111173,544731,
15.2679,74.9858,87.3085,°,Spot,Velocity Angle,19,1000371442,544983,
39.5479,51.7287,98.48,°,Spot,Velocity Angle,19,1000429687,545670,
5.48678,93.3785,94.3229,°,Spot,Velocity Angle,19,1000401657,546302,
60.3394,74.1997,145.611,°,Spot,Velocity Angle,19,1000488632,546713,
150.878,62.5923,80.9052,°,Spot,Velocity Angle,19,1000489329,547128,
140.281,120.437,112.937,°,Spot,Velocity Angle,19,1000402605,547295,
125.253,139.133,107.965,°,Spot,Velocity Angle,19,1000024512,547622,
61.0839,132.837,123.461,°,Spot,Velocity Angle,19,1000260417,548615,
99.5332,55.5103,36.1573,°,Spot,Velocity Angle,19,1000549440,549440,
80.851,170.854,90.0027,°,Spot,Velocity Angle,19,1000405139,549873,
132.944,137.064,90.0027,°,Spot,Velocity Angle,19,1000493396,551265,
22.0821,112.085,90.0027,°,Spot,Velocity Angle,19,1000145899,551336,
26.4923,116.495,90.0027,°,Spot,Velocity Angle,19,1000522409,551340,
65.1509,155.154,90.0027,°,Spot,Velocity Angle,19,1000522415,551345,
29.3902,119.393,90.0027,°,Spot,Velocity Angle,19,1000290426,551346,
59.4574,120.265,134.303,°,Spot,Velocity Angle,20,1000178867,553148,
58.681,74.6765,144.331,°,Spot,Velocity Angle,20,1000409035,554021,
95.7787,19.8453,108.921,°,Spot,Velocity Angle,20,1000439186,555015,
85.6841,159.595,70.094,°,Spot,Velocity Angle,20,1000354480,557029,
148.469,93.0214,58.6449,°,Spot,Velocity Angle,20,1000354440,557262,
21.255,70.0317,83.0226,°,Spot,Velocity Angle,20,1000385100,558714,
71.9552,19.1182,96.1019,°,Spot,Velocity Angle,20,1000008102,559137,
116.907,151.966,82.6883,°,Spot,Velocity Angle,20,1000534158,563260,
108.286,159.873,81.8635,°,Spot,Velocity Angle,20,1000535289,564371,
82.7175,128.044,141.018,°,Spot,Velocity Angle,20,1000449132,565073,
156.072,112.15,98.6211,°,Spot,Velocity Angle,20,1000423376,565180,
91.2548,173.817,96.0617,°,Spot,Velocity Angle,20,1000566277,566277,
139.064,103.764,127.635,°,Spot,Velocity Angle,20,1000275823,566322,
95.2321,34.2763,56.2396,°,Spot,Velocity Angle,20,1000421574,566338,
77.1391,146.657,120.176,°,Spot,Velocity Angle,20,1000454057,567395,
88.0927,84.5062,5.82077,°,Spot,Velocity Angle,20,1000569584,569584,
62.7175,32.2587,74.1375,°,Spot,Velocity Angle,20,1000019405,569923,
141.903,54.5227,77.9098,°,Spot,Velocity Angle,20,1000338312,570183,
121.949,106.796,142.93,°,Spot,Velocity Angle,20,1000454567,570435,
143.879,57.1279,103.306,°,Spot,Velocity Angle,20,1000165097,570692,
94.9308,55.5976,34.8572,°,Spot,Velocity Angle,20,1000572485,572485,
158.72,111.001,93.3313,°,Spot,Velocity Angle,20,1000196023,572536,
93.0754,65.901,155.684,°,Spot,Velocity Angle,20,1000282868,572825,
90.9792,29.7243,119.708,°,Spot,Velocity Angle,20,1000282540,572830,
154.345,115.652,90.7137,°,Spot,Velocity Angle,20,1000515291,573317,
53.1547,104.497,40.5287,°,Spot,Velocity Angle,20,1000312915,573796,
80.6571,76.283,16.7046,°,Spot,Velocity Angle,20,1000111173,573855,
74.2265,152.104,67.6151,°,Spot,Velocity Angle,20,1000574056,574056,
73.0164,49.1525,134.251,°,Spot,Velocity Angle,20,1000371442,574109,
91.2992,38.5797,128.552,°,Spot,Velocity Angle,20,1000429687,574473,
65.7827,45.6519,125.857,°,Spot,Velocity Angle,20,1000488632,575470,
44.1671,90.1059,134.17,°,Spot,Velocity Angle,20,1000576160,576160,
67.2142,28.6131,106.36,°,Spot,Velocity Angle,20,1000489329,576167,
95.5818,10.9306,99.3721,°,Spot,Velocity Angle,20,1000402605,576328,
127.199,138.59,105.58,°,Spot,Velocity Angle,20,1000024512,576691,
153.536,115.457,96.7844,°,Spot,Velocity Angle,20,1000260417,577679,
68.1366,40.4218,57.9445,°,Spot,Velocity Angle,20,1000549440,578488,
145.914,55.911,90.0027,°,Spot,Velocity Angle,20,1000405139,578956,
53.7815,36.2211,90.0027,°,Spot,Velocity Angle,20,1000493396,580340,
80.3209,9.68176,90.0027,°,Spot,Velocity Angle,20,1000145899,580402,
128.562,38.5592,90.0027,°,Spot,Velocity Angle,20,1000522409,580406,
108.252,18.2494,90.0027,°,Spot,Velocity Angle,20,1000522415,580409,
96.1199,6.11727,90.0027,°,Spot,Velocity Angle,20,1000290426,580410,
76.9853,51.1055,138.162,°,Spot,Velocity Angle,21,1000409035,583023,
106.129,46.2085,131.784,°,Spot,Velocity Angle,21,1000439186,584010,
119.731,114.082,39.9533,°,Spot,Velocity Angle,21,1000354480,586056,
125.881,123.813,126.09,°,Spot,Velocity Angle,21,1000354440,586264,
87.4843,20.8174,110.653,°,Spot,Velocity Angle,21,1000385100,587735,
83.4977,26.7306,115.807,°,Spot,Velocity Angle,21,1000008102,588156,
88.8163,107.005,17.0464,°,Spot,Velocity Angle,21,1000534158,592272,
74.3789,163.552,84.9736,°,Spot,Velocity Angle,21,1000535289,593406,
113.214,24.3443,96.9394,°,Spot,Velocity Angle,21,1000449132,594128,
150.682,86.0715,119.009,°,Spot,Velocity Angle,21,1000423376,594240,
10.1517,96.0318,98.1397,°,Spot,Velocity Angle,21,1000566277,595322,
87.4206,109.526,160.298,°,Spot,Velocity Angle,21,1000275823,595383,
125.139,143.569,98.4409,°,Spot,Velocity Angle,21,1000421574,595403,
106.614,100.915,20.0525,°,Spot,Velocity Angle,21,1000454057,596457,
97.5357,61.6185,29.5462,°,Spot,Velocity Angle,21,1000569584,599061,
8.61676,87.79,98.3263,°,Spot,Velocity Angle,21,1000454567,599596,
88.1507,82.8165,7.42337,°,Spot,Velocity Angle,21,1000165097,599850,
101.171,16.8967,77.4874,°,Spot,Velocity Angle,21,1000572485,601631,
111.726,87.0676,21.9405,°,Spot,Velocity Angle,21,1000196023,601682,
105.009,41.5632,127.652,°,Spot,Velocity Angle,21,1000282868,601944,
68.2789,43.8899,125.891,°,Spot,Velocity Angle,21,1000515291,602451,
79.5868,150.583,62.8245,°,Spot,Velocity Angle,21,1000574056,603262,
30.7136,71.5273,66.3901,°,Spot,Velocity Angle,21,1000312915,603305,
116.453,146.968,108.326,°,Spot,Velocity Angle,21,1000371442,603320,
52.9725,129.698,61.3838,°,Spot,Velocity Angle,21,1000111173,603368,
72.4285,53.7671,41.587,°,Spot,Velocity Angle,21,1000429687,603656,
78.0894,168.084,89.57,°,Spot,Velocity Angle,21,1000488632,604666,
33.6329,56.3815,89.216,°,Spot,Velocity Angle,21,1000576160,605342,
28.2355,98.3937,116.748,°,Spot,Velocity Angle,21,1000489329,605348,
13.169,103.152,89.2937,°,Spot,Velocity Angle,21,1000024512,605830,
101.834,153.452,113.408,°,Spot,Velocity Angle,21,1000606742,606742,
164.339,104.839,94.9197,°,Spot,Velocity Angle,21,1000260417,606776,
122.395,64.9097,136.907,°,Spot,Velocity Angle,21,1000549440,607568,
173.927,96.0807,90.0027,°,Spot,Velocity Angle,21,1000405139,608013,
37.54,127.543,90.0027,°,Spot,Velocity Angle,21,1000493396,609400,
78.4339,11.5688,90.0027,°,Spot,Velocity Angle,21,1000145899,609483,
77.7269,12.2758,90.0027,°,Spot,Velocity Angle,21,1000522409,609488,
25.8694,64.1332,90.0027,°,Spot,Velocity Angle,21,1000522415,609495,
12.3184,77.6842,90.0027,°,Spot,Velocity Angle,21,1000290426,609496,
55.7458,145.126,84.2193,°,Spot,Velocity Angle,22,1000409035,612139,
6.31187,96.3082,89.7206,°,Spot,Velocity Angle,22,1000439186,613175,
91.6314,139.436,49.4801,°,Spot,Velocity Angle,22,1000354480,615249,
92.8005,151.459,61.619,°,Spot,Velocity Angle,22,1000354440,615509,
57.6008,142.896,106.1,°,Spot,Velocity Angle,22,1000385100,617015,
77.9588,167.933,90.8177,°,Spot,Velocity Angle,22,1000008102,617445,
122.414,147.54,91.6706,°,Spot,Velocity Angle,22,1000534158,621845,
64.2758,142.964,65.3149,°,Spot,Velocity Angle,22,1000535289,622692,
52.8573,99.5444,141.237,°,Spot,Velocity Angle,22,1000623228,623228,
62.2631,33.0844,73.4326,°,Spot,Velocity Angle,22,1000449132,623365,
32.6397,67.7073,112.545,°,Spot,Velocity Angle,22,1000566277,624563,
60.4767,82.5975,30.6233,°,Spot,Velocity Angle,22,1000275823,624617,
135.968,73.1288,50.833,°,Spot,Velocity Angle,22,1000454057,625744,
47.5257,116.736,54.2332,°,Spot,Velocity Angle,22,1000626063,626063,
98.9606,132.479,136.136,°,Spot,Velocity Angle,22,1000569584,627914,
105.912,161.919,98.3835,°,Spot,Velocity Angle,22,1000628237,628237,
130.35,99.1473,41.8078,°,Spot,Velocity Angle,22,1000454567,628771,
68.4887,23.3271,81.4123,°,Spot,Velocity Angle,22,1000572485,630844,
45.5547,46.9889,77.8496,°,Spot,Velocity Angle,22,1000196023,630885,
143.738,87.7758,53.8259,°,Spot,Velocity Angle,22,1000282868,631150,
102.627,132.08,135.186,°,Spot,Velocity Angle,22,1000515291,631656,
78.0109,38.3394,125.769,°,Spot,Velocity Angle,22,1000312915,632214,
79.973,155.266,112.369,°,Spot,Velocity Angle,22,1000111173,632280,
82.8525,144.496,55.4372,°,Spot,Velocity Angle,22,1000574056,632479,
65.5909,153.475,80.2484,°,Spot,Velocity Angle,22,1000371442,632543,
88.6365,145.189,55.2207,°,Spot,Velocity Angle,22,1000429687,633227,
11.9734,101.972,89.711,°,Spot,Velocity Angle,22,1000488632,633901,
65.6832,48.2155,51.5683,°,Spot,Velocity Angle,22,1000489329,634293,
145.521,110.539,63.6171,°,Spot,Velocity Angle,22,1000576160,634591,
125.837,127.962,58.1212,°,Spot,Velocity Angle,22,1000024512,635060,
73.7855,98.721,161.478,°,Spot,Velocity Angle,22,1000606742,636000,
100.023,159.688,72.5164,°,Spot,Velocity Angle,22,1000260417,636035,
170.036,84.3192,98.1661,°,Spot,Velocity Angle,22,1000549440,636793,
137.811,47.8081,90.0027,°,Spot,Velocity Angle,22,1000405139,637253,
151.406,118.602,90.0027,°,Spot,Velocity Angle,22,1000493396,638573,
178.058,91.9498,90.0027,°,Spot,Velocity Angle,22,1000145899,638651,
141.344,128.664,90.0027,°,Spot,Velocity Angle,22,1000522409,638654,
36.3268,126.329,90.0027,°,Spot,Velocity Angle,22,1000522415,638660,
128.408,141.6,89.9916,°,Spot,Velocity Angle,23,1000409035,641282,
129.636,123.515,57.5254,°,Spot,Velocity Angle,23,1000439186,642272,
149.359,106.719,65.1156,°,Spot,Velocity Angle,23,1000354480,644361,
35.3453,115.116,113.151,°,Spot,Velocity Angle,23,1000385100,646067,
8.80575,95.7693,83.3705,°,Spot,Velocity Angle,23,1000008102,646479,
85.5564,129.676,40.0235,°,Spot,Velocity Angle,23,1000354440,646958,
149.664,119.656,95.8553,°,Spot,Velocity Angle,23,1000534158,650543,
128.481,127.743,60.7866,°,Spot,Velocity Angle,23,1000535289,651640,
132.974,104.912,133.238,°,Spot,Velocity Angle,23,1000623228,652012,
148.913,118.034,77.6425,°,Spot,Velocity Angle,23,1000449132,652319,
174.541,94.8697,87.5244,°,Spot,Velocity Angle,23,1000566277,653458,
171.708,98.2435,90.9601,°,Spot,Velocity Angle,23,1000275823,653522,
121.345,104.295,35.1531,°,Spot,Velocity Angle,23,1000626063,655074,
162.779,106.864,86.5774,°,Spot,Velocity Angle,23,1000569584,656781,
142.663,126.96,94.6146,°,Spot,Velocity Angle,23,1000628237,657086,
163.918,99.8878,77.4392,°,Spot,Velocity Angle,23,1000454057,657479,
169.526,99.7075,86.0859,°,Spot,Velocity Angle,23,1000454567,657660,
175.714,93.2547,92.7991,°,Spot,Velocity Angle,23,1000657926,657926,
160.04,70.627,85.368,°,Spot,Velocity Angle,23,1000572485,659696,
167.499,79.0365,84.0643,°,Spot,Velocity Angle,23,1000196023,659747,
169.617,100.004,87.2217,°,Spot,Velocity Angle,23,1000282868,660014,
161.978,108.03,89.987,°,Spot,Velocity Angle,23,1000515291,660518,
152.969,87.5123,63.1,°,Spot,Velocity Angle,23,1000312915,661086,
135.719,131.04,103.751,°,Spot,Velocity Angle,23,1000111173,661143,
123.127,138.481,67.9577,°,Spot,Velocity Angle,23,1000371442,661424,
117.916,151.961,92.4939,°,Spot,Velocity Angle,23,1000574056,661701,
173.395,96.3093,88.0286,°,Spot,Velocity Angle,23,1000429687,662144,
168.011,92.6093,101.702,°,Spot,Velocity Angle,23,1000488632,662824,
143.074,111.265,118.628,°,Spot,Velocity Angle,23,1000576160,663461,
110.354,67.8442,30.866,°,Spot,Velocity Angle,23,1000489329,663476,
153.686,112.444,76.9698,°,Spot,Velocity Angle,23,1000024512,663940,
109.061,124.156,139.504,°,Spot,Velocity Angle,23,1000606742,664549,
156.418,108.85,103.66,°,Spot,Velocity Angle,23,1000260417,664891,
158.338,110.262,82.6411,°,Spot,Velocity Angle,23,1000549440,665648,
153.925,116.083,90.0027,°,Spot,Velocity Angle,23,1000493396,667426,
147.973,57.97,90.0027,°,Spot,Velocity Angle,23,1000145899,667512,
151.203,61.2007,90.0027,°,Spot,Velocity Angle,23,1000522409,667517,
91.081,1.0785,90.0027,°,Spot,Velocity Angle,23,1000667525,667525,
111.343,21.3406,90.0027,°,Spot,Velocity Angle,23,1000522415,667526,
164.846,75.5527,85.5163,°,Spot,Velocity Angle,24,1000409035,670196,
164.914,104.747,93.1486,°,Spot,Velocity Angle,24,1000439186,671197,
149.616,106.383,65.1704,°,Spot,Velocity Angle,24,1000354480,673521,
68.1841,101.224,24.8049,°,Spot,Velocity Angle,24,1000675627,675627,
90.5054,115.358,154.644,°,Spot,Velocity Angle,24,1000534158,679589,
154.209,105.167,69.6513,°,Spot,Velocity Angle,24,1000535289,680885,
125.01,128.127,122.572,°,Spot,Velocity Angle,24,1000623228,681151,
119.302,99.2889,148.989,°,Spot,Velocity Angle,24,1000449132,681492,
140.244,50.3937,92.9307,°,Spot,Velocity Angle,24,1000566277,682589,
134.923,90.3694,135.082,°,Spot,Velocity Angle,24,1000275823,682652,
141.608,108.91,58.0045,°,Spot,Velocity Angle,24,1000626063,684192,
68.7727,97.8845,22.7809,°,Spot,Velocity Angle,24,1000684239,684239,
158.156,68.778,94.9528,°,Spot,Velocity Angle,24,1000569584,685920,
110.695,88.1252,159.22,°,Spot,Velocity Angle,24,1000628237,686205,
17.328,76.1167,79.843,°,Spot,Velocity Angle,24,1000686553,686553,
119.81,110.456,142.588,°,Spot,Velocity Angle,24,1000454057,686599,
150.615,110.8,109.805,°,Spot,Velocity Angle,24,1000454567,686788,
116.666,101.739,150.488,°,Spot,Velocity Angle,24,1000657926,687093,
144.829,120.717,105.458,°,Spot,Velocity Angle,24,1000572485,688906,
123.357,143.047,104.082,°,Spot,Velocity Angle,24,1000196023,688961,
150.34,88.3764,119.614,°,Spot,Velocity Angle,24,1000282868,689221,
36.2604,84.926,54.2139,°,Spot,Velocity Angle,24,1000689377,689377,
138.207,54.702,70.6055,°,Spot,Velocity Angle,24,1000515291,689712,
126.603,90.8345,143.392,°,Spot,Velocity Angle,24,1000111173,690305,
124.656,144.922,94.8187,°,Spot,Velocity Angle,24,1000574056,690517,
153.399,94.7341,63.8864,°,Spot,Velocity Angle,24,1000312915,690568,
151.467,115.841,101.286,°,Spot,Velocity Angle,24,1000371442,690575,
23.5167,71.7653,75.6709,°,Spot,Velocity Angle,24,1000690930,690930,
140.148,61.077,65.1392,°,Spot,Velocity Angle,24,1000429687,691300,
156.07,113.777,92.6166,°,Spot,Velocity Angle,24,1000488632,691939,
37.6518,122.471,106.949,°,Spot,Velocity Angle,24,1000692325,692325,
105.955,94.8346,163.299,°,Spot,Velocity Angle,24,1000576160,692328,
71.6903,161.258,86.1265,°,Spot,Velocity Angle,24,1000606742,693714,
158.557,90.6504,111.44,°,Spot,Velocity Angle,24,1000260417,694040,
153.01,112.957,103.433,°,Spot,Velocity Angle,24,1000549440,694887,
38.2718,58.4643,109.377,°,Spot,Velocity Angle,24,1000695046,695046,
155.72,114.288,90.0027,°,Spot,Velocity Angle,24,1000493396,696758,
125.888,144.12,90.0027,°,Spot,Velocity Angle,24,1000145899,696850,
128.744,141.264,90.0027,°,Spot,Velocity Angle,24,1000522409,696858,
141.878,128.13,90.0027,°,Spot,Velocity Angle,24,1000667525,696866,
158.855,111.153,90.0027,°,Spot,Velocity Angle,24,1000522415,696867,
76.3482,57.7791,35.6717,°,Spot,Velocity Angle,25,1000409035,699571,
53.0342,37.2291,93.796,°,Spot,Velocity Angle,25,1000439186,700618,
53.7651,132.365,63.6833,°,Spot,Velocity Angle,25,1000354480,702902,
64.4672,28.9805,77.2229,°,Spot,Velocity Angle,25,1000704730,704730,
75.591,88.8181,14.4623,°,Spot,Velocity Angle,25,1000675627,705118,
82.7401,69.3717,158.022,°,Spot,Velocity Angle,25,1000705525,705525,
24.6487,81.7149,113.041,°,Spot,Velocity Angle,25,1000534158,708991,
18.4136,71.5916,89.7058,°,Spot,Velocity Angle,25,1000535289,710309,
11.2866,83.5962,99.2556,°,Spot,Velocity Angle,25,1000623228,710527,
48.694,100.482,136.792,°,Spot,Velocity Angle,25,1000449132,710701,
27.7251,92.1027,117.634,°,Spot,Velocity Angle,25,1000275823,711797,
50.5716,41.007,99.4815,°,Spot,Velocity Angle,25,1000566277,712056,
46.5088,106.604,131.828,°,Spot,Velocity Angle,25,1000712057,712057,
53.0619,112.376,134.657,°,Spot,Velocity Angle,25,1000454057,713228,
63.5997,88.984,26.4256,°,Spot,Velocity Angle,25,1000684239,713680,
45.9339,124.468,63.7217,°,Spot,Velocity Angle,25,1000626063,713723,
60.3643,87.2962,150.219,°,Spot,Velocity Angle,25,1000628237,715316,
23.3748,84.8432,112.734,°,Spot,Velocity Angle,25,1000569584,715360,
7.28494,92.9445,96.6613,°,Spot,Velocity Angle,25,1000686553,716044,
12.2042,94.8988,101.154,°,Spot,Velocity Angle,25,1000454567,716279,
44.2885,91.4537,134.254,°,Spot,Velocity Angle,25,1000657926,716543,
39.6611,97.7479,128.601,°,Spot,Velocity Angle,25,1000572485,718299,
61.3982,105.104,146.977,°,Spot,Velocity Angle,25,1000196023,718330,
36.4711,81.9118,125.279,°,Spot,Velocity Angle,25,1000282868,718597,
27.5809,62.5622,92.5717,°,Spot,Velocity Angle,25,1000689377,718806,
37.6118,59.1173,109.279,°,Spot,Velocity Angle,25,1000111173,719693,
29.3748,75.7971,115.136,°,Spot,Velocity Angle,25,1000312915,719956,
11.7832,92.6529,101.476,°,Spot,Velocity Angle,25,1000371442,719965,
74.1527,124.243,38.715,°,Spot,Velocity Angle,25,1000574056,720253,
41.2979,74.67,127.209,°,Spot,Velocity Angle,25,1000690930,720360,
30.135,59.8677,89.9687,°,Spot,Velocity Angle,25,1000488632,721319,
40.3766,86.7866,130.196,°,Spot,Velocity Angle,25,1000692325,721698,
48.8612,76.3344,135.653,°,Spot,Velocity Angle,25,1000576160,721705,
42.3125,105.992,127.899,°,Spot,Velocity Angle,25,1000606742,723091,
32.399,105.289,117.808,°,Spot,Velocity Angle,25,1000549440,724236,
72.6834,94.2178,162.149,°,Spot,Velocity Angle,25,1000695046,724379,
119.525,150.483,90.0027,°,Spot,Velocity Angle,25,1000493396,726025,
99.4568,170.551,90.0027,°,Spot,Velocity Angle,25,1000145899,726114,
109.365,160.643,90.0027,°,Spot,Velocity Angle,25,1000522409,726124,
76.6715,166.674,90.0027,°,Spot,Velocity Angle,25,1000667525,726132,
113.481,156.527,90.0027,°,Spot,Velocity Angle,25,1000522415,726133,
130.371,138.216,99.0215,°,Spot,Velocity Angle,26,1000728131,728131,
154.241,115.706,91.6507,°,Spot,Velocity Angle,26,1000409035,728846,
70.8935,34.6367,62.3167,°,Spot,Velocity Angle,26,1000439186,729879,
125.785,141.342,77.2923,°,Spot,Velocity Angle,26,1000354480,732141,
131.535,101.768,136.083,°,Spot,Velocity Angle,26,1000704730,733975,
135.094,118.307,58.462,°,Spot,Velocity Angle,26,1000675627,734406,
144.578,121.966,103.663,°,Spot,Velocity Angle,26,1000705525,734487,
134.192,133.363,101.942,°,Spot,Velocity Angle,26,1000534158,738198,
161.7,96.9164,73.1385,°,Spot,Velocity Angle,26,1000535289,739497,
163.124,87.7542,73.2802,°,Spot,Velocity Angle,26,1000623228,739739,
158.844,111.144,89.1182,°,Spot,Velocity Angle,26,1000449132,739883,
165.555,75.6894,88.0564,°,Spot,Velocity Angle,26,1000275823,741029,
167.996,89.3457,101.994,°,Spot,Velocity Angle,26,1000712057,741263,
155.847,107.354,106.279,°,Spot,Velocity Angle,26,1000686553,742428,
141.752,91.2826,51.7792,°,Spot,Velocity Angle,26,1000454057,742486,
146.401,97.8456,57.5664,°,Spot,Velocity Angle,26,1000684239,742950,
136.141,118.944,119.739,°,Spot,Velocity Angle,26,1000626063,743009,
161.489,74.69,100.162,°,Spot,Velocity Angle,26,1000628237,744595,
156.798,84.8965,112.576,°,Spot,Velocity Angle,26,1000569584,744635,
136.936,77.2609,130.265,°,Spot,Velocity Angle,26,1000196023,745168,
145.702,99.1459,122.735,°,Spot,Velocity Angle,26,1000657926,745496,
141.625,85.6684,128.046,°,Spot,Velocity Angle,26,1000572485,747541,
153.373,102.249,113.263,°,Spot,Velocity Angle,26,1000689377,748032,
155.351,88.2245,114.584,°,Spot,Velocity Angle,26,1000312915,748886,
152.084,94.3573,62.4821,°,Spot,Velocity Angle,26,1000111173,748941,
161.931,105.179,80.419,°,Spot,Velocity Angle,26,1000371442,749226,
137.151,92.6464,132.735,°,Spot,Velocity Angle,26,1000690930,749271,
111.496,104.423,153.709,°,Spot,Velocity Angle,26,1000692325,750665,
153.224,81.3943,115.153,°,Spot,Velocity Angle,26,1000576160,750916,
119.217,121.748,134.143,°,Spot,Velocity Angle,26,1000549440,751425,
123.761,135.355,115.485,°,Spot,Velocity Angle,26,1000606742,752298,
135.767,132.926,98.7133,°,Spot,Velocity Angle,26,1000695046,753607,
164.591,105.417,90.0027,°,Spot,Velocity Angle,26,1000755087,755087,
141.701,128.307,90.0027,°,Spot,Velocity Angle,26,1000145899,755292,
79.6284,169.631,90.0027,°,Spot,Velocity Angle,26,1000667525,755310,
60.2288,129.577,126.13,°,Spot,Velocity Angle,27,1000728131,757265,
53.787,44.9008,112.725,°,Spot,Velocity Angle,27,1000409035,758018,
128.876,139.411,80.1098,°,Spot,Velocity Angle,27,1000354480,761320,
87.5706,97.2595,172.348,°,Spot,Velocity Angle,27,1000704730,762986,
102.852,144.559,57.618,°,Spot,Velocity Angle,27,1000705525,764022,
80.7159,133.038,44.5293,°,Spot,Velocity Angle,27,1000764459,764459,
97.5413,108.903,20.4561,°,Spot,Velocity Angle,27,1000675627,766298,
126.487,138.769,73.4715,°,Spot,Velocity Angle,27,1000534158,767422,
154.759,95.6405,65.4807,°,Spot,Velocity Angle,27,1000535289,768706,
162.672,73.2816,94.44,°,Spot,Velocity Angle,27,1000623228,768950,
135.423,59.1409,118.632,°,Spot,Velocity Angle,27,1000449132,769101,
131.667,46.4068,106.708,°,Spot,Velocity Angle,27,1000275823,770268,
150.33,60.6425,93.9431,°,Spot,Velocity Angle,27,1000712057,770520,
